GEM unit/phase ID,GEM location ID,Country/Area,Wiki URL,Plant name,Unit name,Plant name (other),Plant name (local),Owner,Parent,Capacity (MW),Status,Start year,Retired year,Planned retirement,Combustion technology,Coal type,Coal source,Alternate Fuel,Location,"Local area (taluk, county)","Major area (prefecture, district)","Subnational unit (province, state)",Subregion,Region,Latitude,Longitude,Location accuracy,Permits,Permit Date,Permit Parsed,Captive,Captive industry use,Captive residential use,Plant age (years),Capacity factor,Heat rate (Btu per kWh),Emission factor (kg of CO2 per TJ),Annual CO2 (million tonnes / annum),Remaining plant lifetime (years),Lifetime CO2 (million tonnes)
G100000111118,L100000100592,China,https://www.gem.wiki/Xingtai_Cogen_power_station,Xingtai Cogen power station,Unit 1,,河北建投邢台热电厂,Construction Investment Xingtai Thermal Power Co Ltd [100%],Hebei Construction Investment Energy Investment Co Ltd [100.0%],350,operating,2016,,,supercritical,unknown,,,Heguo Town,Nanhe,Xingtai,Hebei,Eastern Asia,Asia,36.969986,114.624016,exact,24-Mar-15,24-Mar-15,"Year: 2015, Month: 3, Day: 24",,,,8,0.53,9249.9,96100,1.52406397,32,48.77004704
G100000111120,L100000100593,China,https://www.gem.wiki/Xingtai_power_station,Xingtai power station,Phase III Unit 4,"兴泰发电公司 (Phase III Unit 4, Phase III Unit 5, Phase IV Unit 6, Phase IV Unit 7, Phase V Unit 8, Phase V Unit 9), 邢台国泰发电公司; 河北建投兴泰发电厂 (Phase VI Unit 1, Phase VI Unit 2)",河北建投邢台发电厂,Construction Investment Xingtai Thermal Power Co Ltd [100%],Hebei Construction Investment Energy Investment Co Ltd [100.0%],220,retired,1985,2007,,subcritical,bituminous,,,1 Guanghua Road,Qiaoxi,Xingtai,Hebei,Eastern Asia,Asia,37.0083749,114.4849158,exact,,,,,,,22,0.53,12182.8,94600,1.242040217,0,0
G100000111128,L100000100711,China,https://www.gem.wiki/Xingyang_Integration_power_station,Xingyang Integration power station,Unit 1,国电荥阳煤电一体化发电项目,国电荥阳热电厂,Guoneng Xingyang Thermal Power Co Ltd [100%],China Energy Investment Corp [80.0%]; Henan Province Energy Chemical Group Co Ltd [13.8%]; Shenzhen Yingshui Investment Group Co Ltd [5.6%]; other [0.6%],630,operating,2010,,,supercritical,anthracite,,,Chulou Reservoir,Xingyang,Zhengzhou,Henan,Eastern Asia,Asia,34.82465,113.36762,exact,8-Dec-08,8-Dec-08,"Year: 2008, Month: 12, Day: 8",,,,14,0.53,9249.9,98300,2.806117366,26,72.95905151
G100000111130,L100000100518,China,https://www.gem.wiki/Xingyi_power_station,Xingyi power station,Unit 1,,贵州兴义发电厂,Guizhou Xingyi Electric Power Development Co Ltd [100%],"Guizhou Wujiang Energy Group Co Ltd [30.4%]; Guangxi Investment Group Co Ltd [21.0%]; Henan Province Energy Chemical Group Co Ltd [15.0%]; Guangxi Guiguan Electric Power Co Ltd [11.0%]; Guizhou Qiansheng State-Owned Assets Management Co Ltd [10.2%]; other [4.4%]; Guizhou Financial Holding Group Co Ltd (Guizhou Guimin Investment Group Co., Ltd.) [4.0%]; Guizhou Xingyi Sunshine Asset Management Group Co Ltd [4.0%]",600,operating,2011,,,supercritical,anthracite,,,Qingshuihe Town,Xingyi,Qianxinan AP,Guizhou,Eastern Asia,Asia,25.260729,104.856367,exact,14-Oct-09,14-Oct-09,"Year: 2009, Month: 10, Day: 14",,,,13,0.53,9249.9,98300,2.672492729,27,72.15730369
G100000111134,L100000100519,China,https://www.gem.wiki/Xingyi_Zhengluwan_power_station,Xingyi Zhengluwan power station,Unit 1,"Xingyi Yuanhao power station, 兴义郑鲁万工业园区自备电厂",贵州兴义元豪发电厂,Qianxinan Yuanhao Investment Co Ltd [100%],Guangxi Zhuang Autonomous Region Baise Electric Power Co Ltd [62.9%]; natural person(s) [31.0%]; Gongqingcheng Qiankun Rongchang Investment Partnership LP [6.0%]; other [0.1%],350,operating,2020,,,supercritical,unknown,,,Wantun Town Mangou Village,Xingyi,Qianxinan AP,Guizhou,Eastern Asia,Asia,25.198228,105.032044,exact,31-Dec-14,31-Dec-14,"Year: 2014, Month: 12, Day: 31",,,,4,0.53,9249.9,96100,1.52406397,36,54.86630292
G100000111142,L100000101039,China,https://www.gem.wiki/Xinhai_power_station,Xinhai power station,Phase III Unit 5,Gouxin Huaiyin,江苏国信新海发电厂,Jiangsu Xinhai Power Generation Co Ltd [100%],Jiangsu Guoxin Corp Ltd [89.8%]; Jiangsu Jinhai Investment Co Ltd [10.0%]; other [0.1%],1000,operating,2012,,,ultra-supercritical,unknown,,,Xinhai Road,Haizhou,Lianyungang,Jiangsu,Eastern Asia,Asia,34.57789,119.12671,exact,10-Dec,10-Dec,"Year: 2010, Month: 12",,,,12,0.53,9099.2,96100,4.283525189,28,119.9387053
G100000104555,L100000100623,China,https://www.gem.wiki/Xinhua_power_station,Xinhua power station,Unit 1,Huaneng Xinhua Daqing power station,华能新华发电厂,Huaneng Xinhua Power Generation Co Ltd [100%],Huaneng Power International Inc [70.0%]; Heilongjiang Chenneng Investment Group Co Ltd [30.0%],50,retired,1973,2006,,subcritical,bituminous,,,Xinhua,Datong,Daqing,Heilongjiang,Eastern Asia,Asia,46.1350765,124.6010453,exact,,,,,,,33,0.53,12617.9,94600,0.292363363,0,0
G100000111148,L100000100414,China,https://www.gem.wiki/Xinhui_Shuangshui_power_station,Xinhui Shuangshui power station,Phase III Unit 7,,新会双水发电厂,Jiangmen Xinhui Shuangshui No.3 Power Plant Co Ltd [100%],"Jiangmen Xinhui Shuangshui Yilian Baisha Factory [42.6%]; Yirun (Hong Kong) [25.0%]; Shuangshui Town Economic Development Service Center, Xinhui District, Jiangmen City [20.0%]; Jiangmen Guoshu Biology Co Ltd [10.8%]; Guangzhou Guoye Investment Consulting Co Ltd [1.2%]; other [0.4%]",600,operating,2022,,,supercritical,unknown,,,Shuangshui Town,Xinhui,Jiangmen,Guangdong,Eastern Asia,Asia,22.446304,112.999356,exact,1-Aug-14,1-Aug-14,"Year: 2014, Month: 8, Day: 1",,,,2,0.53,8409,96100,2.375164629,38,90.25625589
G100001000212,L100001000085,China,https://www.gem.wiki/Xinjiang_Changdong_power_station,Xinjiang Changdong power station,Unit 1,,新疆昌东2×66万千瓦煤电项目,"Xinjiang Changdong Power Generation Co., Ltd.","Xinjiang Changdong Power Generation Co., Ltd.",660,construction,,,,ultra-supercritical,unknown,,,Wucaiwan Town,Jimsar,Changji,Xinjiang,Eastern Asia,Asia,44.573812,90.258086,approximate,23-Aug,23-Aug,"Year: 2023, Month: 8",,,,0,0.53,8272,96100,2.570115113,40,102.8046045
G100000113948,L100000104474,China,https://www.gem.wiki/Xinjiang_Esmill_Iron_%26_Steel_captive_power_station,Xinjiang Esmill Iron & Steel captive power station,--,,新疆奎屯艾斯米尔钢铁有限公司自备电厂,Xinjiang Asmare Mangnese Alloy Co Ltd [100%],natural person(s) [63.6%]; Wujiaqu Xinken Commercial & Trading Co Ltd [36.4%],30,operating,2011,,,subcritical,unknown,,,Kuitun,Kuitun,Ili,Xinjiang,Eastern Asia,Asia,44.404474,84.963356,exact,,,,iron & steel,both,,13,0.53,11312.6,96100,0.159765058,27,4.313656554
G100000111151,L100000101698,China,https://www.gem.wiki/Xinjiang_Guanghui_power_station,Xinjiang Guanghui power station,Unit 1,,广汇集团哈密淖毛湖广汇发电厂,Xinjiang Guanghui Coal Chemical Co Ltd [100%],Guanghui Energy Co Ltd [99.0%]; other [1.0%],60,operating,2011,,,subcritical,unknown,,,Naomaohu Town,Yiwu,Hami,Xinjiang,Eastern Asia,Asia,43.7063773,94.9857948,exact,,,,chemicals,both,,13,0.53,11312.6,96100,0.319530115,27,8.627313107
G100000111153,L100000101699,China,https://www.gem.wiki/Xinjiang_Guoxin_Qitai_power_station,Xinjiang Guoxin Qitai power station,Unit 1,,新疆国信煤电能源公司准东发电厂,Xinjiang Guoxin Coal Energy Co Ltd [100%],Zhongneng Power (Suzhou) Co Ltd [100.0%],660,operating,2018,,,supercritical,unknown,,,Changji city,Qitai,Changji,Xinjiang,Eastern Asia,Asia,44.362817,90.152276,exact,19-May-15,19-May-15,"Year: 2015, Month: 5, Day: 19",,,,6,0.53,8409,96100,2.612681091,34,88.83115711
G100000105141,L100000101656,China,https://www.gem.wiki/Xinjiang_Jiarun_power_station,Xinjiang Jiarun power station,Unit 1,Xinjiang Djarum power plant,嘉润资源自备电厂,Djarum Resources Holdings Co Ltd [100%],Manas Taixin Trading Co Ltd [65.0%]; Qingdao Xinjinmao Trading Co Ltd [27.4%]; Fengtu Nonferrous Metals (Hong Kong) [7.6%],350,operating,2012,,,subcritical,unknown,,,Baojiadian Town,Manasi,Changji,Xinjiang,Eastern Asia,Asia,44.312204,86.418479,exact,,,,aluminum,power,,12,0.53,10442.4,96100,1.720546774,28,48.17530966
G100000113261,L100000101701,China,https://www.gem.wiki/Xinjiang_Jinlong_Shenwu_power_station,Xinjiang Jinlong Shenwu power station,Unit 1,,新疆锦龙神雾能源开发公司发电厂,Xinjiang Jinlong Shenwu Energy Development Co Ltd [100%],Xinjiang Production & Construction Corps Seventh Agricultural Division State-Own Ed Assets [68.8%]; Xinjiang Production and Construction Corps Electric Power Group Co Ltd [26.8%]; other [4.5%],350,operating,2022,,,supercritical,lignite,,,Wuwu Town,Huyanghe,Ili,Xinjiang,Eastern Asia,Asia,44.784812,84.899963,exact,,,,,,,2,0.53,9249.9,101000,1.601773787,38,60.86740392
G100000111155,L100000101702,China,https://www.gem.wiki/Xinjiang_Joinworld_power_station,Xinjiang Joinworld power station,Unit 5,众成电厂,新疆众和自备电厂,Xinjiang Joinworld Co Ltd [100%],Xinjiang Joinworld Co Ltd [100.0%],150,operating,2012,,,unknown,unknown,,,Ganquanpu,Midong District,Ürümqi,Xinjiang,Eastern Asia,Asia,43.914734,87.583101,exact,,,,aluminum,both,,12,0.53,11186.5,96100,0.789920892,28,22.11778497
G100000113953,L100000104476,China,https://www.gem.wiki/Xinjiang_Kingho_captive_power_station,Xinjiang Kingho captive power station,Unit 1,,中国庆华新疆煤制天然气项目自备热电厂,Xinjiang Qinghua ENERGY Group Co Ltd [100%],other [40.4%]; China Kingho Energy Group Ltd [25.5%]; Xinjiang Qinghua Entrepreneurship Consulting Co Ltd [20.8%]; natural person(s) [7.5%]; Henan Provincial Investment Co [3.2%]; Henan Zhongyuan Expressway Co Ltd [1.7%]; Henan State-owned Assets Holding Operation Group Co Ltd [0.5%]; Shanghai New Huang PU Industrial Group Co Ltd [0.2%]; The People's Insurance Company (Group) of China Ltd [0.1%]; Beijing State-owned Assets Management Co Ltd [0.1%]; Beijing Capital Airport Group [0.1%]; Weiyi Investment [0.0%]; China Petrochemical Corp [0.0%]; Anhui Development Investment Co Ltd [0.0%]; China Aerospace Technology Group Co Ltd [0.0%]; Shanghai Yuxiao Rare Earth Co Ltd [0.0%]; Hangzhou Iron & Steel Group Co [0.0%]; China Academy of Space Technology [0.0%]; Academy of Aerospace Power Technology [0.0%]; Zhejiang Financial Development Co Ltd [0.0%],60,operating,2013,,,unknown,unknown,,,,Yining,Ili,Xinjiang,Eastern Asia,Asia,43.987451,81.683732,exact,,,,chemicals,both,,11,0.53,11186.5,96100,0.315968357,29,9.163082345
G100000111159,L100000101704,China,https://www.gem.wiki/Xinjiang_Midong_power_station,Xinjiang Midong power station,Unit 1,,神华神东电力新疆米东热电厂,Xinjiang Huadian Midong Thermal Power Co Ltd [100%],China Huadian Group Corp [100.0%],300,operating,2010,,,subcritical,waste coal,,,Jinhe,Midong,Ürümqi,Xinjiang,Eastern Asia,Asia,43.946239,87.665183,exact,4-Jan-11,4-Jan-11,"Year: 2011, Month: 1, Day: 4",,,,14,0.53,10442.4,94600,1.451735318,26,37.74511828
G100000108379,L100000101668,China,https://www.gem.wiki/Xinjiang_Qiya_Smelter_power_station,Xinjiang Qiya Smelter power station,Phase II Unit 5,新疆其亚2×66万千瓦煤电项目(Unit 7&8),"昌吉宜化（其亚）2×66万千瓦煤电项目, 新疆其亚铝电自备电厂",Xinjiang Qiya Aluminum Co Ltd [100%],E'meishan Maite Transport Co Ltd [97.8%]; other [2.2%],360,operating,2014,,,supercritical,bituminous,,,Wucaiwan Town,Jimsar,Changji,Xinjiang,Eastern Asia,Asia,44.85943,89.024294,exact,,,,aluminum,power,,10,0.53,10090.8,94600,1.683425736,30,50.50277207
G100000111165,L100000101705,China,https://www.gem.wiki/Xinjiang_Zhongtai_Fukang_power_station,Xinjiang Zhongtai Fukang power station,Phase I Unit 1,"新疆中泰化学阜康能源动力站 (Phase I Unit 2, Phase I Unit 1), 新疆中泰化学中泰矿冶热电厂 (Unit 3, Unit 4, Unit 5, Unit 6)",新疆中泰阜康热电厂,Xinjiang Zhongtai Chemical Fukang Energy Co Ltd [100%],Xinjiang Zhongtai Chenical Co Ltd [70.3%]; Agricultural Bank of China Ltd [26.1%]; other [1.4%]; Xi'an Jingfa Holding (Group) Co Ltd [0.4%]; Shaanxi Finance Investment Management Co Ltd [0.4%]; Shaanxi Yanchang Petroleum (Group) Co Ltd [0.3%]; Far East Horizon [0.3%]; Xi'an Urban Infrastructure Construction Investment Group Co Ltd [0.3%]; Yulin Investment Operation Group Co Ltd [0.3%]; Shaanxi Coal and Chemical Industry Co Ltd [0.2%]; Shaanxi International Trust Co Ltd [0.1%]; Chang'an Huitong Co Ltd [0.0%],150,operating,2012,,,subcritical,unknown,,,Fukang City - Changji Hui AP,Fukang,Changji,Xinjiang,Eastern Asia,Asia,44.133889,87.784333,exact,,,,chemicals,both,,12,0.53,11312.6,96100,0.798825288,28,22.36710806
G100000111171,L100000101707,China,https://www.gem.wiki/Xinjiang_Zhongtai_Huatai_power_station,Xinjiang Zhongtai Huatai power station,Unit 1,,新疆中泰化学华泰重工配套电厂,Xinjiang HUATAI Heavy Chemical Co Ltd [100%],Xinjiang Zhongtai Chenical Co Ltd [84.6%]; Agricultural Bank of China Ltd [8.8%]; other [1.0%]; Xi'an Jingfa Holding (Group) Co Ltd [0.9%]; Shaanxi Finance Investment Management Co Ltd [0.9%]; Shaanxi Yanchang Petroleum (Group) Co Ltd [0.8%]; Far East Horizon [0.7%]; Xi'an Urban Infrastructure Construction Investment Group Co Ltd [0.7%]; Yulin Investment Operation Group Co Ltd [0.7%]; Shaanxi Coal and Chemical Industry Co Ltd [0.5%]; Shaanxi International Trust Co Ltd [0.3%]; Chang'an Huitong Co Ltd [0.1%],150,operating,2010,,,subcritical,unknown,,,No. 1868 Yimin West Street,Midong District,Ürümqi,Xinjiang,Eastern Asia,Asia,43.942935,87.664081,exact,,,,chemicals,both,,14,0.53,11312.6,96100,0.798825288,26,20.76945748
G100000113863,L100000105024,China,https://www.gem.wiki/Xinminyuan_Low_Heat_Value_power_station,Xinminyuan Low Heat Value power station,Unit 1,"神华国能彬长低热值煤660MW超超临界CFB示范项目, 国神公司彬长发电公司低热值煤660MW超超临界CFB示范项目",神华国能陕西彬长新民塬发电项目,Shaanxi Binchang Power Generation Co Ltd of National Energy Group [100%],China Energy Investment Corp [51.0%]; Shaanxi Coal Industry Co Ltd [49.0%],660,construction,2024,,,ultra-supercritical,waste coal,,,,Bin,Xianyang,Shaanxi,Eastern Asia,Asia,35.1072191,108.1165065,exact,19-Aug,19-Aug,"Year: 2019, Month: 8",,,,0,0.53,8272,94600,2.529998853,40,101.1999541
G100000115956,L100000105029,China,https://www.gem.wiki/Xintai_power_station,Xintai power station,Unit 1,,山东能源新泰燃煤发电厂,Shandong Energy Power Group Xintai Power Generation Co Ltd [100%],Shandong Energy Power Group Xintai Power Generation Co Ltd [100.0%],600,construction,2025,,,ultra-supercritical,unknown,,,Dongdu Town,Xintai,Tai'an,Shandong,Eastern Asia,Asia,35.820423,117.758761,approximate,2023,2023,Year: 2023,,,,0,0.53,8272,96100,2.336468285,40,93.4587314
G100000115277,L100000104891,China,https://www.gem.wiki/Xinwen_Peak_cogen_power_station,Xinwen Peak cogen power station,Unit 1,,泰安新汶顶峰热电,Taian Xinwen Peak Heat and Power Co Ltd [100%],Labor Union Committee of Xinwen Mining Group Materials Supply and Marketing Co Ltd [57.0%]; Xinwen Mining Group Co Ltd Zhai Town Coal Mine Trade Union Committee [16.4%]; Shandong Energy Group Co Ltd [14.6%]; Xinwen Mining Group Co Ltd Sun Village Coal Mine Trade Union Committee [5.7%]; Shandong Guohui Investment Co Ltd [4.2%]; Shandong Caixin Asset Operation Co Ltd [2.1%],30,operating,2002,,,unknown,unknown,,,Xinwen,Xintai,Tai'an,Shandong,Eastern Asia,Asia,35.8676244,117.7032642,exact,,,,,,,22,0.53,12047,96100,0.170136807,18,3.062462535
G100000111179,L100000100712,China,https://www.gem.wiki/Xinxiang_Baoshan_power_station,Xinxiang Baoshan power station,Unit 1,Huadian Xinxiang power station,华电新乡宝山发电厂,Huadian Xinxiang Power Generation Co Ltd [100%],Huadian Power International Co Ltd [97.9%]; other [2.1%],660,operating,2007,,,supercritical,bituminous,,,Wucun,Huixian,Xinxiang,Henan,Eastern Asia,Asia,35.3270819,113.4906068,exact,5-Mar,5-Mar,"Year: 2005, Month: 3",,,,17,0.53,9249.9,94600,2.829090472,23,65.06908086
G100000112025,L100000100713,China,https://www.gem.wiki/Xinxiang_Yuxin_power_station,Xinxiang Yuxin power station,Unit 03,"Xinyang Pingqiao power station, Xinxiang Huayu power station, 新火发电公司",国家电投新乡豫新发电厂,Xinxiang Yuxin Power Generation Co Ltd [100%],State Power Investment Corp Ltd [65.3%]; Xinxiang Investment Group Co Ltd [27.2%]; other [7.5%],135,retired,2001,2009,,subcritical,bituminous,,,,Fengquan,Xinxiang,Henan,Eastern Asia,Asia,35.4055133,113.929165,exact,,,,,,,8,0.53,10442.4,94600,0.653280893,0,0
G100000115480,L100000104931,China,https://www.gem.wiki/Xinyang_Pingqiao_power_station,Xinyang Pingqiao power station,Unit 10,,信阳平桥发电厂,Henan Xinyang Pingqiao Power Plant Co Ltd [100%],Xinyang Shihe District Shanshan Wood Industry Products Co Ltd [45.4%]; Xinyang Hongchang Real Estate Development Co Ltd [39.6%]; Xinyang Hongchang Agricultural Development Co Ltd [14.9%],55,retired,,2007,,unknown,unknown,,,,Pingqiao,Xinyang,Henan,Eastern Asia,Asia,32.101988,114.133716,exact,,,,,,,20,0.53,12047,96100,0.31191748,0,0
G100000102215,L100000100648,China,https://www.gem.wiki/Xinyang_power_station,Xinyang power station,Phase II Unit 3,"陕煤信电2×1000MW高效超超临界机组工程, 信阳发电公司 (Phase I Unit 1 & 2), 华豫发电公司 (Phase II Unit 3 & 4), 陕煤信阳2×1000MW高效超超临界机组项目 (Unit 1 & 2)",信阳发电厂,Datang Xinyang Huayu Power Generation Co Ltd [100%],Shaanxi Coal and Chemical Industry Co Ltd [51.3%]; China Datang Corp [48.3%]; other [0.4%],660,operating,2009,,,ultra-supercritical,bituminous,,,,Pingqiao,Xinyang,Henan,Eastern Asia,Asia,32.109018,114.140877,exact,20-May-08,20-May-08,"Year: 2008, Month: 5, Day: 20",,,,15,0.53,9099.2,94600,2.782998738,25,69.57496845
G100000111192,L100000101708,China,https://www.gem.wiki/Xinyou_Qitai_power_station,Xinyou Qitai power station,Phase I Unit 1,,新疆信友能源投资公司奇台发电厂,Xinjiang Xinyou Energy Investment Co Ltd [100%],Shanxi Xinyou Investment Group Co Ltd [99.5%]; other [0.5%],660,operating,2019,,,supercritical,unknown,,,Xiheishan Industrial Park,Qitai,Changji,Xinjiang,Eastern Asia,Asia,44.5544,90.2572,exact,19-May-15,19-May-15,"Year: 2015, Month: 5, Day: 19",,,,5,0.53,8409,96100,2.612681091,35,91.4438382
G100000112644,L100000101290,China,https://www.gem.wiki/Xinyuan_power_station,Xinyuan power station,Unit 1,新力发电公司白水电厂,陕西新元发电厂,Shaanxi Xinli Power Generation Co Ltd [100%],Baishui Yuanmu Real Estate Development Co Ltd [100.0%],55,operating,1999,,,unknown,unknown,,,Beijingtou Town Lijiazhuo Village,Baishui,Weinan,Shaanxi,Eastern Asia,Asia,35.196895,109.594137,exact,,,,,,,25,0.53,12047,96100,0.31191748,15,4.678762206
G100000111208,L100000101291,China,https://www.gem.wiki/Xinyuanjieneng_Qingshuichuan_power_station,Xinyuanjieneng Qingshuichuan power station,Unit 1,,陕煤集团府谷能源新元洁能发电厂,Shaanxi Xinyuan Jieneng Co Ltd [100%],Shaanxi Coal and Chemical Industry Co Ltd [100.0%],300,operating,2015,,,subcritical,waste coal,,,Qingshuichuan Zhaozhai Village,Fugu,Yulin,Shaanxi,Eastern Asia,Asia,39.180471,111.084496,exact,4-May-15,4-May-15,"Year: 2015, Month: 5, Day: 4",chemicals,both,,9,0.53,9572.2,94600,1.330757375,31,41.25347863
G100000104177,L100000101476,China,https://www.gem.wiki/Xinzhou_Guangyu_power_station,Xinzhou Guangyu power station,Phase II Unit 3,Huadian Xinzhou Guangyu power station,华电忻州广宇煤电公司热电联产,Huadian Xinzhou Guangyu Coal Power Co Ltd [100%],China Huadian Group Corp [100.0%],350,operating,2016,,,supercritical,waste coal,,,Fucun village west Xintai Road,Xinfu,Xinzhou,Shanxi,Eastern Asia,Asia,38.459533,112.751612,exact,27-Aug-14,27-Aug-14,"Year: 2014, Month: 8, Day: 27",,,,8,0.53,9249.9,94600,1.50027525,32,48.00880801
G100000113929,L100000104466,China,https://www.gem.wiki/Xinzhuang_power_station,Xinzhuang power station,Unit 1,503 power station,华电新庄电厂,Sichuan Huadian Panzhihua Power Generation Co [100%],Sichuan Huadian Panzhihua Power Generation Co [100.0%],50,retired,1975,2007,,subcritical,unknown,,,,,Panzhihua,Sichuan,Eastern Asia,Asia,26.5985,101.54821,approximate,,,,,,,32,0.53,12617.9,96100,0.296999145,0,0
G100000113060,L100000101541,China,https://www.gem.wiki/Xishan_Cogen_power_station,Xishan Cogen power station,Unit 1,,山西焦煤西山煤电西山热电,Shanxi Xishan Thermal Power Co Ltd [100%],Shanxi Coking Coal Energy Group Co Ltd [91.6%]; Shanxi State-Owned Capital Investment and Operation Co Ltd [3.9%]; China Cinda Asset Management Co Ltd [3.4%]; China Construction Bank Corp [0.5%]; Shanxi Coking Coal Group Co Ltd [0.4%],50,operating,2005,,,unknown,waste coal,,,89 Baijiazhuang Road,Wanbailin District,Taiyuan,Shanxi,Eastern Asia,Asia,37.829448,112.417989,exact,,,,,,,19,0.53,11186.5,94600,0.259197074,21,5.443138549
